date,team,opponent,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,team_score,opponent_score,game_result
2019-10-13,Titans,Broncos,18.727272727272727,4.0,12.0,0.09090909090909091,0.6363636363636364,17.727272727272727,27.09090909090909,190.8181818181818,27.636363636363637,134.9090909090909,325.72727272727275,3.272727272727273,21.272727272727273,0.2727272727272727,0.36363636363636365,0.6363636363636364,6.0,58.36363636363637,1.5454545454545454,2.909090909090909,0.36363636363636365,11.0,28.98787878787879,18.272727272727273,4.0,12.909090909090908,0.8181818181818182,1.8181818181818181,21.727272727272727,34.54545454545455,205.36363636363637,26.454545454545453,126.0909090909091,331.45454545454544,3.0,21.545454545454547,0.45454545454545453,0.9090909090909091,1.3636363636363635,9.0,74.9090909090909,1.6363636363636365,2.909090909090909,0.18181818181818182,11.636363636363637,31.01212121212121,20.09090909090909,18.09090909090909,0,16,1
2019-10-20,Titans,Chargers,18.545454545454547,3.8181818181818183,12.181818181818182,0.09090909090909091,0.7272727272727273,17.545454545454547,28.09090909090909,182.1818181818182,27.454545454545453,128.9090909090909,311.09090909090907,3.3636363636363638,21.181818181818183,0.18181818181818182,0.6363636363636364,0.8181818181818182,5.909090909090909,57.45454545454545,1.5454545454545454,2.909090909090909,0.36363636363636365,11.272727272727273,29.006060606060604,17.545454545454547,3.8181818181818183,13.181818181818182,0.7272727272727273,1.7272727272727273,21.636363636363637,34.90909090909091,204.0909090909091,26.09090909090909,109.9090909090909,314.0,2.727272727272727,19.818181818181817,0.45454545454545453,1.0,1.4545454545454546,9.454545454545455,74.72727272727273,1.4545454545454546,2.8181818181818183,0.18181818181818182,11.818181818181818,30.993939393939396,18.545454545454547,16.454545454545453,20,23,1
2019-10-27,Titans,Buccaneers,18.545454545454547,4.2727272727272725,12.181818181818182,0.18181818181818182,0.9090909090909091,17.90909090909091,27.636363636363637,185.1818181818182,28.09090909090909,125.9090909090909,311.09090909090907,3.272727272727273,21.90909090909091,0.18181818181818182,0.6363636363636364,0.8181818181818182,5.818181818181818,55.54545454545455,1.5454545454545454,2.727272727272727,0.36363636363636365,10.818181818181818,29.516666666666662,18.363636363636363,4.090909090909091,12.909090909090908,0.7272727272727273,1.8181818181818181,22.272727272727273,35.63636363636363,222.45454545454547,25.0,99.27272727272727,321.72727272727275,2.6363636363636362,19.727272727272727,0.5454545454545454,0.9090909090909091,1.4545454545454546,8.818181818181818,68.63636363636364,1.5454545454545454,2.8181818181818183,0.0,11.454545454545455,30.483333333333334,18.363636363636363,16.181818181818183,23,27,1
2019-11-03,Titans,Panthers,18.09090909090909,4.090909090909091,12.363636363636363,0.18181818181818182,0.9090909090909091,18.181818181818183,28.454545454545453,186.27272727272728,27.09090909090909,108.45454545454545,294.72727272727275,3.4545454545454546,23.636363636363637,0.2727272727272727,0.5454545454545454,0.8181818181818182,6.090909090909091,59.81818181818182,1.6363636363636365,2.5454545454545454,0.36363636363636365,11.181818181818182,29.436363636363637,18.90909090909091,4.545454545454546,13.181818181818182,0.6363636363636364,1.5454545454545454,21.90909090909091,35.63636363636363,230.45454545454547,25.90909090909091,103.45454545454545,333.90909090909093,2.5454545454545454,17.272727272727273,0.6363636363636364,1.0909090909090908,1.7272727272727273,9.0,70.45454545454545,1.6363636363636365,3.0,0.0,11.636363636363637,30.563636363636363,19.636363636363637,15.909090909090908,20,30,1
2019-11-10,Titans,Chiefs,18.272727272727273,3.909090909090909,12.0,0.18181818181818182,0.9090909090909091,19.454545454545453,30.09090909090909,206.63636363636363,24.90909090909091,99.9090909090909,306.54545454545456,3.727272727272727,24.818181818181817,0.36363636363636365,0.7272727272727273,1.0909090909090908,6.7272727272727275,65.63636363636364,1.6363636363636365,2.4545454545454546,0.36363636363636365,11.363636363636363,28.65151515151515,19.545454545454547,4.7272727272727275,13.0,0.6363636363636364,1.4545454545454546,21.545454545454547,34.54545454545455,230.54545454545453,27.454545454545453,113.36363636363636,343.90909090909093,2.5454545454545454,17.454545454545453,0.5454545454545454,1.0909090909090908,1.6363636363636365,8.636363636363637,72.18181818181819,1.9090909090909092,3.1818181818181817,0.0,11.818181818181818,31.348484848484848,19.90909090909091,18.636363636363637,32,35,1
2019-11-24,Titans,Jaguars,18.181818181818183,3.6363636363636362,11.727272727272727,0.18181818181818182,1.0,19.09090909090909,29.545454545454547,202.45454545454547,24.818181818181817,111.36363636363636,313.8181818181818,3.8181818181818183,26.272727272727273,0.45454545454545453,0.7272727272727273,1.1818181818181819,7.2727272727272725,70.54545454545455,1.6363636363636365,2.272727272727273,0.45454545454545453,11.545454545454545,28.21363636363636,20.545454545454547,4.636363636363637,13.0,0.7272727272727273,1.6363636363636365,23.636363636363637,37.09090909090909,258.0,26.636363636363637,107.54545454545455,365.54545454545456,2.5454545454545454,16.636363636363637,0.6363636363636364,0.9090909090909091,1.5454545454545454,8.727272727272727,75.0,2.0,3.272727272727273,0.0,12.181818181818182,31.786363636363635,21.363636363636363,19.545454545454547,20,42,1
2019-12-01,Titans,Colts,19.09090909090909,3.909090909090909,11.636363636363637,0.18181818181818182,0.9090909090909091,18.727272727272727,28.545454545454547,210.36363636363637,26.363636363636363,122.81818181818181,333.1818181818182,3.909090909090909,26.90909090909091,0.5454545454545454,0.5454545454545454,1.0909090909090908,7.0,68.63636363636364,1.9090909090909092,2.6363636363636362,0.2727272727272727,11.727272727272727,28.51212121212121,20.454545454545453,4.818181818181818,13.454545454545455,0.7272727272727273,1.7272727272727273,24.363636363636363,38.27272727272727,255.63636363636363,25.818181818181817,103.81818181818181,359.45454545454544,2.727272727272727,17.818181818181817,0.6363636363636364,0.8181818181818182,1.4545454545454546,8.636363636363637,75.72727272727273,1.8181818181818181,2.8181818181818183,0.0,12.090909090909092,31.48787878787879,20.181818181818183,21.818181818181817,31,17,0
2019-12-08,Titans,Raiders,18.545454545454547,4.181818181818182,11.909090909090908,0.2727272727272727,1.0,19.0,28.363636363636363,203.27272727272728,26.545454545454547,125.63636363636364,328.90909090909093,4.090909090909091,28.0,0.7272727272727273,0.5454545454545454,1.2727272727272727,6.7272727272727275,66.72727272727273,1.8181818181818181,2.5454545454545454,0.2727272727272727,11.636363636363637,28.346969696969698,20.727272727272727,5.181818181818182,13.636363636363637,0.7272727272727273,1.5454545454545454,24.363636363636363,38.45454545454545,261.54545454545456,26.181818181818183,102.0,363.54545454545456,2.5454545454545454,15.0,0.7272727272727273,0.7272727272727273,1.4545454545454546,7.545454545454546,62.81818181818182,1.8181818181818181,2.909090909090909,0.0,12.0,31.653030303030302,19.09090909090909,22.181818181818183,42,21,0
2019-12-15,Titans,Texans,19.272727272727273,4.818181818181818,12.0,0.2727272727272727,0.9090909090909091,19.181818181818183,28.272727272727273,228.0,27.272727272727273,129.0,357.0,3.727272727272727,24.818181818181817,0.7272727272727273,0.6363636363636364,1.3636363636363635,6.636363636363637,61.81818181818182,2.0,2.8181818181818183,0.45454545454545453,11.545454545454545,28.446969696969692,20.818181818181817,4.909090909090909,13.272727272727273,0.6363636363636364,1.5454545454545454,25.09090909090909,39.0,274.0,25.272727272727273,95.63636363636364,369.6363636363636,2.4545454545454546,13.090909090909092,0.7272727272727273,0.6363636363636364,1.3636363636363635,7.090909090909091,58.72727272727273,1.7272727272727273,2.909090909090909,0.0,11.818181818181818,31.5530303030303,21.181818181818183,22.545454545454547,24,21,0
2019-12-22,Titans,Saints,19.545454545454547,4.454545454545454,11.363636363636363,0.36363636363636365,1.0,19.09090909090909,28.0,229.8181818181818,27.454545454545453,135.54545454545453,365.3636363636364,3.090909090909091,20.727272727272727,0.6363636363636364,0.7272727272727273,1.3636363636363635,6.181818181818182,55.36363636363637,2.1818181818181817,3.0,0.45454545454545453,11.545454545454545,27.846969696969698,21.818181818181817,5.181818181818182,13.181818181818182,0.6363636363636364,1.4545454545454546,25.0,38.72727272727273,276.72727272727275,26.636363636363637,100.36363636363636,377.09090909090907,2.5454545454545454,13.909090909090908,0.7272727272727273,0.8181818181818182,1.5454545454545454,7.181818181818182,58.45454545454545,1.9090909090909092,3.1818181818181817,0.0,11.636363636363637,32.1530303030303,22.727272727272727,22.636363636363637,38,28,0
