date,team,opponent,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,team_score,opponent_score,game_result
2012-12-09,Colts,Titans,24.88888888888889,6.555555555555555,14.777777777777779,0.5555555555555556,0.6666666666666666,23.77777777777778,42.333333333333336,291.8888888888889,28.0,111.88888888888889,403.77777777777777,2.5555555555555554,13.666666666666666,0.6666666666666666,1.3333333333333333,2.0,5.777777777777778,47.888888888888886,0.0,0.0,0.3333333333333333,12.0,32.05185185185186,20.444444444444443,4.888888888888889,12.444444444444445,0.2222222222222222,0.5555555555555556,21.88888888888889,35.55555555555556,243.44444444444446,24.11111111111111,119.66666666666667,363.1111111111111,1.7777777777777777,10.333333333333334,0.1111111111111111,0.5555555555555556,0.6666666666666666,7.555555555555555,78.88888888888889,0.0,0.0,0.5555555555555556,11.333333333333334,28.483333333333334,20.77777777777778,26.666666666666668,23,27,1
2012-12-16,Colts,Texans,24.0,6.111111111111111,13.88888888888889,0.5555555555555556,0.5555555555555556,22.11111111111111,40.0,272.55555555555554,28.0,109.55555555555556,382.1111111111111,2.5555555555555554,14.555555555555555,0.6666666666666666,1.4444444444444444,2.111111111111111,5.444444444444445,41.55555555555556,0.0,0.0,0.5555555555555556,11.555555555555555,31.620370370370367,20.0,4.888888888888889,12.222222222222221,0.2222222222222222,0.5555555555555556,22.11111111111111,35.888888888888886,249.22222222222223,24.11111111111111,113.88888888888889,363.1111111111111,1.3333333333333333,7.555555555555555,0.1111111111111111,0.6666666666666666,0.7777777777777778,7.555555555555555,76.77777777777777,0.0,0.0,0.7777777777777778,10.666666666666666,28.91481481481481,20.333333333333332,26.333333333333332,17,29,1
2012-12-23,Colts,Chiefs,23.77777777777778,5.888888888888889,13.555555555555555,0.5555555555555556,0.5555555555555556,21.11111111111111,38.111111111111114,260.44444444444446,28.88888888888889,118.77777777777777,379.22222222222223,2.6666666666666665,16.22222222222222,0.5555555555555556,1.2222222222222223,1.7777777777777777,6.0,47.333333333333336,0.0,0.0,0.5555555555555556,11.444444444444445,31.683333333333337,20.11111111111111,4.777777777777778,12.333333333333334,0.1111111111111111,0.4444444444444444,23.333333333333332,37.22222222222222,264.77777777777777,22.77777777777778,105.66666666666667,370.44444444444446,1.5555555555555556,9.333333333333334,0.1111111111111111,0.6666666666666666,0.7777777777777778,7.666666666666667,72.22222222222223,0.0,0.0,0.8888888888888888,10.444444444444445,28.851851851851848,21.22222222222222,25.666666666666668,20,13,0
2012-12-30,Colts,Texans,23.22222222222222,5.888888888888889,13.666666666666666,0.4444444444444444,0.4444444444444444,21.22222222222222,38.888888888888886,263.22222222222223,27.666666666666668,112.33333333333333,375.55555555555554,2.6666666666666665,15.555555555555555,0.4444444444444444,1.2222222222222223,1.6666666666666667,5.666666666666667,47.111111111111114,0.0,0.0,0.7777777777777778,11.666666666666666,30.829629629629625,20.444444444444443,4.333333333333333,12.0,0.1111111111111111,0.4444444444444444,21.666666666666668,35.111111111111114,252.66666666666666,25.77777777777778,138.66666666666666,391.3333333333333,1.6666666666666667,10.11111111111111,0.2222222222222222,0.8888888888888888,1.1111111111111112,7.666666666666667,72.22222222222223,0.0,0.0,0.8888888888888888,10.666666666666666,29.70555555555556,22.0,25.22222222222222,16,28,1
2013-09-08,Colts,Raiders,22.0,6.222222222222222,14.0,0.3333333333333333,0.3333333333333333,19.88888888888889,37.77777777777778,251.88888888888889,27.555555555555557,102.33333333333333,354.22222222222223,2.5555555555555554,15.11111111111111,0.4444444444444444,1.1111111111111112,1.5555555555555556,5.444444444444445,44.77777777777778,0.0,0.0,0.8888888888888888,11.777777777777779,30.520370370370372,20.333333333333332,4.333333333333333,12.0,0.1111111111111111,0.4444444444444444,21.88888888888889,35.888888888888886,255.22222222222223,25.22222222222222,137.55555555555554,392.77777777777777,1.8888888888888888,11.88888888888889,0.2222222222222222,1.1111111111111112,1.3333333333333333,7.777777777777778,72.11111111111111,0.0,0.0,0.8888888888888888,11.0,29.479629629629628,21.666666666666668,26.88888888888889,17,21,1
2013-09-15,Colts,Dolphins,21.0,5.444444444444445,13.0,0.3333333333333333,0.4444444444444444,18.555555555555557,35.0,221.66666666666666,27.555555555555557,105.66666666666667,327.3333333333333,2.888888888888889,17.0,0.4444444444444444,1.1111111111111112,1.5555555555555556,4.555555555555555,38.111111111111114,0.2222222222222222,0.2222222222222222,0.8888888888888888,11.555555555555555,29.666666666666668,20.333333333333332,4.666666666666667,12.222222222222221,0.2222222222222222,0.4444444444444444,21.555555555555557,34.888888888888886,246.33333333333334,26.88888888888889,147.22222222222223,393.55555555555554,1.7777777777777777,12.666666666666666,0.2222222222222222,1.3333333333333333,1.5555555555555556,7.777777777777778,69.0,0.2222222222222222,0.3333333333333333,0.8888888888888888,10.777777777777779,30.333333333333332,21.333333333333332,26.666666666666668,24,20,0
2013-09-22,Colts,49ers,20.88888888888889,5.888888888888889,13.444444444444445,0.2222222222222222,0.4444444444444444,19.333333333333332,36.888888888888886,232.11111111111111,26.333333333333332,105.11111111111111,337.22222222222223,3.0,17.0,0.3333333333333333,1.1111111111111112,1.4444444444444444,4.222222222222222,35.111111111111114,0.4444444444444444,0.6666666666666666,0.6666666666666666,11.555555555555555,29.08888888888889,20.444444444444443,5.222222222222222,12.666666666666666,0.1111111111111111,0.3333333333333333,21.0,33.44444444444444,246.0,28.555555555555557,154.33333333333334,400.3333333333333,1.8888888888888888,11.777777777777779,0.2222222222222222,1.1111111111111112,1.3333333333333333,6.666666666666667,56.22222222222222,0.5555555555555556,0.6666666666666666,0.8888888888888888,11.0,30.91111111111111,21.0,27.77777777777778,27,7,0
2013-09-29,Colts,Jaguars,20.333333333333332,5.555555555555555,13.222222222222221,0.2222222222222222,0.4444444444444444,18.22222222222222,34.22222222222222,212.44444444444446,28.11111111111111,112.33333333333333,324.77777777777777,3.0,17.22222222222222,0.2222222222222222,0.7777777777777778,1.0,4.222222222222222,35.666666666666664,0.7777777777777778,1.1111111111111112,0.6666666666666666,11.333333333333334,29.477777777777778,19.22222222222222,4.666666666666667,12.666666666666666,0.2222222222222222,0.4444444444444444,19.77777777777778,32.55555555555556,224.66666666666666,28.333333333333332,154.33333333333334,379.0,2.2222222222222223,13.0,0.3333333333333333,1.2222222222222223,1.5555555555555556,6.888888888888889,53.77777777777778,0.6666666666666666,0.7777777777777778,0.3333333333333333,11.11111111111111,30.522222222222222,21.333333333333332,22.0,37,3,0
2013-10-06,Colts,Seahawks,20.77777777777778,5.333333333333333,12.88888888888889,0.2222222222222222,0.4444444444444444,18.555555555555557,34.333333333333336,218.55555555555554,28.22222222222222,120.11111111111111,338.6666666666667,2.7777777777777777,17.11111111111111,0.1111111111111111,0.7777777777777778,0.8888888888888888,4.333333333333333,38.0,1.0,1.6666666666666667,0.7777777777777778,11.222222222222221,30.033333333333335,19.0,4.444444444444445,12.444444444444445,0.2222222222222222,0.5555555555555556,19.77777777777778,32.44444444444444,224.22222222222223,27.77777777777778,143.77777777777777,368.0,2.4444444444444446,13.333333333333334,0.3333333333333333,1.4444444444444444,1.7777777777777777,7.444444444444445,55.888888888888886,0.6666666666666666,0.8888888888888888,0.3333333333333333,11.333333333333334,29.966666666666665,24.0,20.11111111111111,28,34,1
2013-10-14,Colts,Chargers,20.444444444444443,5.666666666666667,12.555555555555555,0.0,0.2222222222222222,17.666666666666668,31.555555555555557,200.33333333333334,29.444444444444443,122.55555555555556,322.8888888888889,2.7777777777777777,17.333333333333332,0.3333333333333333,0.4444444444444444,0.7777777777777778,4.222222222222222,37.888888888888886,1.2222222222222223,1.8888888888888888,0.8888888888888888,10.444444444444445,30.729629629629628,19.0,4.0,11.88888888888889,0.3333333333333333,0.8888888888888888,18.444444444444443,30.77777777777778,212.22222222222223,28.333333333333332,152.66666666666666,364.8888888888889,2.6666666666666665,13.88888888888889,0.4444444444444444,1.4444444444444444,1.8888888888888888,7.333333333333333,58.55555555555556,0.7777777777777778,1.1111111111111112,0.3333333333333333,10.777777777777779,29.270370370370372,23.22222222222222,20.22222222222222,9,19,1
