date,away,home,score_away,score_home,game_result,offensive_first_downs_away,offensive_third_down_conversions_away,offensive_third_down_opportunities_away,offensive_fourth_down_conversions_away,offensive_fourth_down_conversion_attempts_away,offensive_passing_completions_away,offensive_passing_attempts_away,offensive_passing_yards_away,offensive_rushing_attempts_away,offensive_rushing_yards_away,offensive_total_yards_away,offensive_sacks_taken_away,offensive_yards_lost_from_sacks_away,offensive_fumbles_away,offensive_interceptions_away,offensive_turnovers_away,offensive_penalties_away,offensive_penalty_yards_away,team_def_st_td_away,offensive_drives_away,team_offensive_time_of_possession_away,defensive_first_downs_allowed_away,defensive_third_down_conversions_allowed_away,defensive_third_down_opportunities_away,defensive_fourth_down_conversions_allowed_away,defensive_fourth_down_conversion_attempts_away,defensive_passing_completions_away,defensive_passing_attempts_away,defensive_passing_yards_allowed_away,defensive_rushing_attempts_away,defensive_rushing_yards_allowed_away,defensive_total_yards_allowed_away,defensive_sacks_away,defensive_sack_yards_away,defensive_fumbles_forced_away,defensive_int_forced_away,defensive_turnovers_forced_away,opposing_team_team_penalties_away,opposing_team_penalty_yards_away,opposing_team_def_st_td_away,opposing_team_drives_away,opposing_team_possession_away,points_scored_away,points_allowed_away,offensive_first_downs_home,offensive_third_down_conversions_home,offensive_third_down_opportunities_home,offensive_fourth_down_conversions_home,offensive_fourth_down_conversion_attempts_home,offensive_passing_completions_home,offensive_passing_attempts_home,offensive_passing_yards_home,offensive_rushing_attempts_home,offensive_rushing_yards_home,offensive_total_yards_home,offensive_sacks_taken_home,offensive_yards_lost_from_sacks_home,offensive_fumbles_home,offensive_interceptions_home,offensive_turnovers_home,offensive_penalties_home,offensive_penalty_yards_home,team_def_st_td_home,offensive_drives_home,team_offensive_time_of_possession_home,defensive_first_downs_allowed_home,defensive_third_down_conversions_allowed_home,defensive_third_down_opportunities_home,defensive_fourth_down_conversions_allowed_home,defensive_fourth_down_conversion_attempts_home,defensive_passing_completions_home,defensive_passing_attempts_home,defensive_passing_yards_allowed_home,defensive_rushing_attempts_home,defensive_rushing_yards_allowed_home,defensive_total_yards_allowed_home,defensive_sacks_home,defensive_sack_yards_home,defensive_fumbles_forced_home,defensive_int_forced_home,defensive_turnovers_forced_home,opposing_team_team_penalties_home,opposing_team_penalty_yards_home,opposing_team_def_st_td_home,opposing_team_drives_home,opposing_team_possession_home,points_scored_home,points_allowed_home
2012-09-05,Cowboys,Giants,24,17,0,20.833333333333332,4.666666666666667,12.166666666666666,0.3333333333333333,0.6666666666666666,24.5,35.666666666666664,238.5,23.833333333333332,98.16666666666667,336.6666666666667,3.3333333333333335,22.5,0.5,0.5,1.0,7.166666666666667,45.666666666666664,0.0,11.333333333333334,30.622222222222224,18.166666666666668,5.0,13.166666666666666,0.3333333333333333,0.8333333333333334,20.166666666666668,32.666666666666664,271.8333333333333,25.166666666666668,95.16666666666667,367.0,2.6666666666666665,15.166666666666666,0.5,0.16666666666666666,0.6666666666666666,5.333333333333333,45.333333333333336,0.3333333333333333,11.833333333333334,29.925,22.333333333333332,21.0,22.333333333333332,5.0,12.5,0.16666666666666666,0.8333333333333334,23.166666666666668,39.0,320.0,24.666666666666668,99.16666666666667,419.1666666666667,1.5,10.166666666666666,0.3333333333333333,1.1666666666666667,1.5,5.333333333333333,48.333333333333336,0.0,12.666666666666666,29.36388888888889,23.833333333333332,5.5,13.166666666666666,0.3333333333333333,1.0,24.666666666666668,39.5,281.8333333333333,27.166666666666668,118.33333333333333,400.1666666666667,2.8333333333333335,17.166666666666668,0.5,1.0,1.5,7.333333333333333,61.833333333333336,0.3333333333333333,12.666666666666666,30.63611111111111,27.5,28.833333333333332
2012-09-09,Colts,Bears,21,41,1,18.0,4.833333333333333,13.5,0.6666666666666666,1.0,20.5,33.5,203.66666666666666,26.333333333333332,101.66666666666667,305.3333333333333,2.3333333333333335,13.833333333333334,0.6666666666666666,1.0,1.6666666666666667,3.6666666666666665,26.5,0.3333333333333333,11.666666666666666,28.900000000000002,20.0,5.166666666666667,12.5,0.0,0.5,22.333333333333332,31.166666666666668,197.0,30.166666666666668,141.16666666666666,338.1666666666667,2.3333333333333335,16.166666666666668,0.8333333333333334,0.5,1.3333333333333333,5.5,52.666666666666664,0.0,11.833333333333334,31.099999999999998,17.166666666666668,23.166666666666668,14.666666666666666,3.6666666666666665,12.5,0.0,0.3333333333333333,14.333333333333334,26.166666666666668,141.83333333333334,31.166666666666668,141.16666666666666,283.0,4.333333333333333,29.333333333333332,0.6666666666666666,2.1666666666666665,2.8333333333333335,5.833333333333333,43.0,0.8333333333333334,13.166666666666666,30.333333333333332,17.166666666666668,4.833333333333333,15.333333333333334,0.5,1.0,20.0,35.0,226.33333333333334,29.833333333333332,88.33333333333333,314.6666666666667,2.5,12.333333333333334,0.5,0.8333333333333334,1.3333333333333333,4.833333333333333,34.333333333333336,0.6666666666666666,13.166666666666666,30.73888888888889,19.333333333333332,17.166666666666668
2012-09-09,Eagles,Browns,17,16,0,20.833333333333332,4.166666666666667,11.666666666666666,0.3333333333333333,0.5,19.166666666666668,33.333333333333336,272.5,25.333333333333332,99.33333333333333,371.8333333333333,2.5,13.833333333333334,1.0,1.3333333333333333,2.3333333333333335,7.0,56.833333333333336,0.3333333333333333,12.666666666666666,29.21388888888889,17.5,4.833333333333333,14.0,0.3333333333333333,1.5,19.333333333333332,32.166666666666664,195.33333333333334,28.333333333333332,115.33333333333333,310.6666666666667,3.5,24.833333333333332,0.6666666666666666,0.6666666666666666,1.3333333333333333,6.333333333333333,57.0,0.3333333333333333,12.666666666666666,30.558333333333334,21.166666666666668,24.5,16.166666666666668,5.0,14.333333333333334,0.16666666666666666,0.6666666666666666,17.666666666666668,35.166666666666664,173.33333333333334,24.333333333333332,100.0,273.3333333333333,2.3333333333333335,13.166666666666666,0.16666666666666666,1.0,1.1666666666666667,5.333333333333333,52.5,0.16666666666666666,11.666666666666666,27.175,20.5,6.666666666666667,15.0,0.3333333333333333,1.0,18.166666666666668,31.166666666666668,215.66666666666666,35.333333333333336,161.0,376.6666666666667,2.0,13.333333333333334,1.0,0.5,1.5,5.333333333333333,41.833333333333336,0.16666666666666666,11.333333333333334,33.50277777777778,15.166666666666666,16.0
2012-09-09,Rams,Lions,23,27,1,15.333333333333334,3.6666666666666665,14.0,0.16666666666666666,1.1666666666666667,14.833333333333334,29.5,159.5,26.833333333333332,100.16666666666667,259.6666666666667,3.0,23.5,0.5,0.6666666666666666,1.1666666666666667,6.333333333333333,49.0,0.16666666666666666,12.666666666666666,27.33611111111111,18.666666666666668,4.333333333333333,12.666666666666666,0.16666666666666666,0.3333333333333333,16.833333333333332,26.833333333333332,191.83333333333334,33.833333333333336,158.66666666666666,350.5,2.1666666666666665,12.5,0.3333333333333333,0.6666666666666666,1.0,7.333333333333333,65.66666666666667,0.3333333333333333,12.333333333333334,32.66388888888889,15.0,23.833333333333332,23.666666666666668,6.0,13.0,0.3333333333333333,0.8333333333333334,29.5,44.166666666666664,348.3333333333333,20.166666666666668,85.33333333333333,433.6666666666667,2.6666666666666665,17.5,0.5,1.0,1.5,9.166666666666666,74.33333333333333,1.0,11.333333333333334,31.044444444444448,23.5,4.833333333333333,12.0,0.8333333333333334,1.3333333333333333,27.0,41.666666666666664,317.1666666666667,23.166666666666668,117.16666666666667,434.3333333333333,2.3333333333333335,15.166666666666666,0.8333333333333334,1.0,1.8333333333333333,5.333333333333333,49.166666666666664,0.3333333333333333,12.166666666666666,28.95555555555556,25.166666666666668,31.666666666666668
2012-09-09,Patriots,Titans,34,13,0,25.833333333333332,6.0,12.333333333333334,0.3333333333333333,0.5,24.833333333333332,37.5,321.1666666666667,29.333333333333332,109.0,430.1666666666667,2.1666666666666665,10.666666666666666,0.0,0.3333333333333333,0.3333333333333333,3.8333333333333335,40.666666666666664,0.6666666666666666,11.833333333333334,29.194444444444446,23.833333333333332,5.166666666666667,12.0,0.5,1.1666666666666667,22.0,36.5,285.6666666666667,26.833333333333332,136.83333333333334,422.5,2.8333333333333335,20.333333333333332,1.0,1.3333333333333333,2.3333333333333335,6.833333333333333,47.5,0.0,11.333333333333334,30.805555555555554,30.333333333333332,29.5,18.5,4.166666666666667,13.333333333333334,0.5,1.0,22.833333333333332,37.666666666666664,255.5,24.833333333333332,110.83333333333333,366.3333333333333,1.6666666666666667,11.833333333333334,0.8333333333333334,1.0,1.8333333333333333,4.833333333333333,40.166666666666664,0.16666666666666666,13.166666666666666,28.727777777777778,17.833333333333332,5.5,14.833333333333334,0.6666666666666666,1.3333333333333333,22.833333333333332,36.166666666666664,215.83333333333334,27.666666666666668,135.0,350.8333333333333,1.5,11.166666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,5.666666666666667,41.333333333333336,0.6666666666666666,12.333333333333334,31.522222222222222,19.166666666666668,21.5
2012-09-09,Falcons,Chiefs,40,24,0,21.0,6.5,14.833333333333334,0.16666666666666666,1.1666666666666667,25.833333333333332,40.666666666666664,307.8333333333333,26.666666666666668,82.16666666666667,390.0,1.0,5.333333333333333,0.5,0.3333333333333333,0.8333333333333334,5.333333333333333,44.333333333333336,0.3333333333333333,11.666666666666666,33.18611111111111,17.666666666666668,6.5,13.5,0.5,0.8333333333333334,17.5,32.333333333333336,207.16666666666666,24.5,117.33333333333333,324.5,2.6666666666666665,19.833333333333332,0.6666666666666666,1.0,1.6666666666666667,5.833333333333333,51.0,0.5,10.666666666666666,26.813888888888886,17.0,28.833333333333332,17.333333333333332,4.5,14.333333333333334,0.5,1.0,18.333333333333332,31.166666666666668,205.16666666666666,31.833333333333332,108.0,313.1666666666667,1.5,11.166666666666666,0.5,1.0,1.5,7.833333333333333,64.5,0.0,11.833333333333334,29.561111111111106,16.333333333333332,3.5,12.833333333333334,0.16666666666666666,1.0,14.0,26.5,154.16666666666666,30.666666666666668,124.83333333333333,279.0,2.8333333333333335,19.0,0.5,1.1666666666666667,1.6666666666666667,6.833333333333333,47.5,0.0,11.5,30.808333333333334,11.666666666666666,14.0
2012-09-09,Jaguars,Vikings,23,26,1,16.166666666666668,5.333333333333333,15.166666666666666,0.3333333333333333,1.1666666666666667,17.0,31.5,147.5,28.333333333333332,128.16666666666666,275.6666666666667,3.1666666666666665,26.0,0.6666666666666666,1.0,1.6666666666666667,4.5,35.666666666666664,1.0,12.0,29.58055555555556,17.0,4.0,12.833333333333334,0.16666666666666666,0.6666666666666666,22.0,33.333333333333336,241.83333333333334,27.166666666666668,92.5,334.3333333333333,1.3333333333333333,8.0,1.1666666666666667,1.1666666666666667,2.3333333333333335,5.5,50.5,0.3333333333333333,13.0,30.419444444444448,19.333333333333332,25.166666666666668,19.333333333333332,4.833333333333333,13.666666666666666,0.8333333333333334,1.3333333333333333,19.5,34.833333333333336,191.66666666666666,28.666666666666668,147.83333333333334,339.5,3.1666666666666665,20.666666666666668,0.6666666666666666,1.5,2.1666666666666665,5.666666666666667,50.333333333333336,0.0,12.666666666666666,28.991666666666664,19.5,5.666666666666667,12.5,0.0,0.16666666666666666,21.666666666666668,30.833333333333332,237.5,28.166666666666668,117.5,355.0,3.1666666666666665,20.333333333333332,1.3333333333333333,0.3333333333333333,1.6666666666666667,6.666666666666667,54.666666666666664,1.3333333333333333,12.166666666666666,31.008333333333336,28.166666666666668,24.833333333333332
2012-09-09,Commanders,Saints,40,32,0,21.166666666666668,5.333333333333333,13.5,0.16666666666666666,0.6666666666666666,21.333333333333332,37.333333333333336,247.16666666666666,29.166666666666668,129.0,376.1666666666667,1.6666666666666667,13.0,0.6666666666666666,1.3333333333333333,2.0,6.666666666666667,70.16666666666667,0.0,11.833333333333334,32.00555555555556,19.833333333333332,4.5,11.833333333333334,0.16666666666666666,0.5,19.0,32.666666666666664,223.16666666666666,25.833333333333332,118.5,341.6666666666667,1.6666666666666667,11.833333333333334,0.3333333333333333,1.0,1.3333333333333333,6.5,61.333333333333336,0.3333333333333333,11.833333333333334,27.76666666666667,26.166666666666668,22.166666666666668,28.5,7.666666666666667,12.166666666666666,0.0,0.8333333333333334,28.833333333333332,40.0,358.8333333333333,29.166666666666668,158.66666666666666,517.5,0.8333333333333334,4.333333333333333,0.3333333333333333,0.5,0.8333333333333334,6.833333333333333,66.66666666666667,0.3333333333333333,10.833333333333334,31.84166666666667,21.166666666666668,3.3333333333333335,11.333333333333334,0.16666666666666666,1.5,25.166666666666668,40.833333333333336,293.0,19.5,87.16666666666667,380.1666666666667,2.0,15.666666666666666,0.5,0.6666666666666666,1.1666666666666667,6.5,56.5,0.0,11.333333333333334,28.15833333333333,23.0,34.5
2012-09-09,Bills,Jets,28,48,1,19.5,3.3333333333333335,12.0,0.8333333333333334,1.8333333333333333,24.166666666666668,40.333333333333336,249.16666666666666,23.0,110.83333333333333,360.0,1.8333333333333333,11.833333333333334,0.3333333333333333,1.6666666666666667,2.0,6.0,51.833333333333336,1.1666666666666667,12.666666666666666,30.572222222222223,20.666666666666668,4.333333333333333,12.333333333333334,0.8333333333333334,1.1666666666666667,17.333333333333332,29.666666666666668,202.33333333333334,31.333333333333332,166.66666666666666,369.0,2.1666666666666665,18.0,1.0,0.8333333333333334,1.8333333333333333,4.666666666666667,51.166666666666664,0.6666666666666666,12.5,29.427777777777777,20.333333333333332,32.333333333333336,19.166666666666668,4.0,13.5,0.5,0.8333333333333334,19.5,34.833333333333336,186.33333333333334,29.0,121.0,307.3333333333333,2.3333333333333335,15.166666666666666,1.0,1.3333333333333333,2.3333333333333335,6.833333333333333,55.0,0.0,13.166666666666666,31.441666666666666,16.0,5.0,13.833333333333334,0.0,0.3333333333333333,17.833333333333332,33.0,202.5,26.166666666666668,101.33333333333333,303.8333333333333,2.6666666666666665,16.5,0.8333333333333334,1.0,1.8333333333333333,7.166666666666667,67.5,0.3333333333333333,13.666666666666666,28.558333333333334,22.166666666666668,27.0
2012-09-09,Dolphins,Texans,10,30,1,17.166666666666668,5.0,13.666666666666666,0.0,0.6666666666666666,16.166666666666668,28.333333333333332,181.0,31.166666666666668,144.0,325.0,3.6666666666666665,25.333333333333332,1.1666666666666667,0.6666666666666666,1.8333333333333333,6.166666666666667,58.5,0.3333333333333333,13.5,31.241666666666664,20.333333333333332,3.3333333333333335,12.333333333333334,0.5,0.5,22.833333333333332,38.5,246.83333333333334,24.333333333333332,90.5,337.3333333333333,2.6666666666666665,15.666666666666666,0.16666666666666666,1.6666666666666667,1.8333333333333333,8.333333333333334,68.5,0.0,13.5,28.758333333333336,21.666666666666668,22.166666666666668,18.0,4.666666666666667,13.666666666666666,0.16666666666666666,0.3333333333333333,18.333333333333332,29.166666666666668,187.5,31.5,144.5,332.0,2.8333333333333335,15.333333333333334,1.3333333333333333,0.5,1.8333333333333333,6.833333333333333,60.666666666666664,0.0,12.333333333333334,30.71666666666667,18.166666666666668,6.333333333333333,15.166666666666666,0.16666666666666666,0.6666666666666666,19.166666666666668,35.833333333333336,208.5,26.5,103.83333333333333,312.3333333333333,2.6666666666666665,17.333333333333332,0.6666666666666666,0.5,1.1666666666666667,5.166666666666667,37.0,0.3333333333333333,11.833333333333334,29.28333333333333,19.5,17.166666666666668
