date,team,opponent,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,team_score,opponent_score,game_result
2014-09-14,Browns,Saints,19.058823529411764,5.0,14.588235294117647,0.8235294117647058,1.8235294117647058,23.352941176470587,41.8235294117647,249.7058823529412,22.294117647058822,92.58823529411765,342.29411764705884,3.0588235294117645,20.529411764705884,0.5294117647058824,1.1764705882352942,1.7058823529411764,6.588235294117647,57.35294117647059,1.3529411764705883,2.4705882352941178,0.5294117647058824,12.235294117647058,28.619607843137253,20.705882352941178,6.647058823529412,15.058823529411764,0.29411764705882354,0.5882352941176471,22.764705882352942,37.64705882352941,230.23529411764707,28.88235294117647,112.23529411764706,342.47058823529414,2.5294117647058822,11.705882352941176,0.4117647058823529,0.8823529411764706,1.2941176470588236,6.235294117647059,49.470588235294116,1.9411764705882353,3.176470588235294,0.4117647058823529,12.882352941176471,31.380392156862747,21.11764705882353,24.235294117647058,24,26,1
2014-09-21,Browns,Ravens,19.235294117647058,5.352941176470588,14.705882352941176,0.8235294117647058,1.7058823529411764,23.235294117647058,41.11764705882353,247.23529411764707,23.294117647058822,97.0,344.2352941176471,2.764705882352941,18.0,0.5294117647058824,1.0,1.5294117647058822,6.294117647058823,55.76470588235294,1.411764705882353,2.588235294117647,0.6470588235294118,12.117647058823529,28.67549019607843,21.176470588235293,6.588235294117647,14.882352941176471,0.29411764705882354,0.5882352941176471,22.941176470588236,37.76470588235294,228.35294117647058,29.11764705882353,121.29411764705883,349.6470588235294,2.411764705882353,11.529411764705882,0.47058823529411764,0.8823529411764706,1.3529411764705883,5.9411764705882355,47.23529411764706,2.0588235294117645,3.2941176470588234,0.4117647058823529,12.705882352941176,31.324509803921575,21.176470588235293,25.176470588235293,23,21,0
2014-10-05,Browns,Titans,19.58823529411765,5.411764705882353,14.470588235294118,0.8235294117647058,1.588235294117647,23.058823529411764,40.411764705882355,252.88235294117646,23.88235294117647,98.17647058823529,351.05882352941177,2.4705882352941178,15.705882352941176,0.5294117647058824,1.0,1.5294117647058822,6.705882352941177,59.35294117647059,1.588235294117647,2.764705882352941,0.6470588235294118,11.941176470588236,28.655882352941177,21.41176470588235,6.352941176470588,14.647058823529411,0.29411764705882354,0.6470588235294118,22.764705882352942,37.64705882352941,229.52941176470588,28.941176470588236,124.88235294117646,354.4117647058824,2.2941176470588234,10.705882352941176,0.4117647058823529,0.9411764705882353,1.3529411764705883,6.0588235294117645,46.705882352941174,2.0588235294117645,3.411764705882353,0.4117647058823529,12.529411764705882,31.344117647058823,22.176470588235293,25.58823529411765,29,28,0
2014-10-12,Browns,Steelers,19.823529411764707,5.294117647058823,14.294117647058824,0.7058823529411765,1.5294117647058822,22.470588235294116,39.35294117647059,251.58823529411765,25.0,102.47058823529412,354.05882352941177,2.3529411764705883,14.588235294117647,0.47058823529411764,0.8823529411764706,1.3529411764705883,6.823529411764706,60.94117647058823,1.588235294117647,2.823529411764706,0.6470588235294118,11.764705882352942,28.680392156862744,21.470588235294116,6.352941176470588,14.470588235294118,0.29411764705882354,0.7058823529411765,22.529411764705884,37.05882352941177,233.41176470588235,28.88235294117647,125.76470588235294,359.1764705882353,2.1176470588235294,9.470588235294118,0.29411764705882354,0.8823529411764706,1.1764705882352942,6.235294117647059,48.64705882352941,2.0588235294117645,3.2941176470588234,0.4117647058823529,12.352941176470589,31.31960784313726,22.058823529411764,25.647058823529413,10,31,1
2014-10-19,Browns,Jaguars,19.88235294117647,5.0,13.882352941176471,0.7058823529411765,1.5294117647058822,21.470588235294116,38.11764705882353,249.41176470588235,25.470588235294116,106.52941176470588,355.94117647058823,2.235294117647059,13.705882352941176,0.5294117647058824,0.8823529411764706,1.411764705882353,6.882352941176471,59.76470588235294,1.6470588235294117,2.823529411764706,0.6470588235294118,11.823529411764707,28.431372549019606,21.823529411764707,6.470588235294118,14.588235294117647,0.23529411764705882,0.6470588235294118,22.41176470588235,37.05882352941177,234.47058823529412,29.58823529411765,130.1764705882353,364.6470588235294,2.1176470588235294,9.705882352941176,0.23529411764705882,0.8823529411764706,1.1176470588235294,6.411764705882353,49.64705882352941,2.0588235294117645,3.3529411764705883,0.4117647058823529,12.529411764705882,31.56862745098039,22.294117647058822,26.470588235294116,6,24,1
2014-10-26,Browns,Raiders,19.529411764705884,4.823529411764706,13.882352941176471,0.7058823529411765,1.7058823529411764,21.529411764705884,38.88235294117647,249.2941176470588,25.352941176470587,105.23529411764706,354.52941176470586,2.1176470588235294,13.411764705882353,0.6470588235294118,0.9411764705882353,1.588235294117647,7.0,58.8235294117647,1.588235294117647,2.764705882352941,0.47058823529411764,11.882352941176471,28.200000000000003,21.823529411764707,6.470588235294118,14.588235294117647,0.17647058823529413,0.5294117647058824,22.294117647058822,36.529411764705884,232.2941176470588,29.823529411764707,131.94117647058823,364.2352941176471,2.0,8.941176470588236,0.23529411764705882,1.0,1.2352941176470589,6.176470588235294,47.8235294117647,2.0588235294117645,3.5294117647058822,0.4117647058823529,12.647058823529411,31.8,21.235294117647058,25.705882352941178,13,23,1
2014-11-02,Browns,Buccaneers,19.058823529411764,4.647058823529412,13.764705882352942,0.6470588235294118,1.6470588235294117,21.11764705882353,38.0,249.1764705882353,25.58823529411765,100.11764705882354,349.29411764705884,2.0588235294117645,12.529411764705882,0.6470588235294118,0.8235294117647058,1.4705882352941178,6.823529411764706,55.470588235294116,1.588235294117647,2.823529411764706,0.47058823529411764,11.941176470588236,28.118627450980394,21.529411764705884,6.352941176470588,14.882352941176471,0.35294117647058826,0.7647058823529411,22.823529411764707,37.294117647058826,236.0,29.41176470588235,129.47058823529412,365.47058823529414,2.176470588235294,9.941176470588236,0.35294117647058826,1.0,1.3529411764705883,6.176470588235294,47.1764705882353,1.9411764705882353,3.411764705882353,0.4117647058823529,12.705882352941176,31.88137254901961,20.176470588235293,26.058823529411764,17,22,1
2014-11-06,Browns,Bengals,19.176470588235293,4.529411764705882,13.529411764705882,0.5882352941176471,1.4705882352941178,21.352941176470587,37.529411764705884,257.47058823529414,25.823529411764707,98.52941176470588,356.0,2.1176470588235294,13.117647058823529,0.6470588235294118,0.8823529411764706,1.5294117647058822,6.529411764705882,51.8235294117647,1.588235294117647,2.823529411764706,0.47058823529411764,12.176470588235293,28.28333333333333,21.176470588235293,6.176470588235294,14.823529411764707,0.35294117647058826,0.8235294117647058,22.352941176470587,37.11764705882353,235.94117647058823,29.235294117647058,130.0,365.94117647058823,2.235294117647059,10.0,0.35294117647058826,1.1176470588235294,1.4705882352941178,5.823529411764706,43.411764705882355,1.7647058823529411,3.2941176470588234,0.4117647058823529,12.764705882352942,31.716666666666665,20.41176470588235,25.529411764705884,24,3,0
2014-11-16,Browns,Texans,19.647058823529413,4.764705882352941,13.764705882352942,0.5294117647058824,1.3529411764705883,20.941176470588236,36.76470588235294,252.47058823529412,28.0,105.17647058823529,357.6470588235294,2.0588235294117645,12.529411764705882,0.6470588235294118,0.8823529411764706,1.5294117647058822,6.352941176470588,51.35294117647059,1.7058823529411764,3.0,0.47058823529411764,12.235294117647058,28.98333333333333,20.647058823529413,5.764705882352941,14.705882352941176,0.4117647058823529,0.8823529411764706,21.705882352941178,37.294117647058826,229.11764705882354,28.823529411764707,127.05882352941177,356.1764705882353,2.0,9.058823529411764,0.4117647058823529,1.2941176470588236,1.7058823529411764,5.9411764705882355,44.8235294117647,1.7058823529411764,3.235294117647059,0.4117647058823529,12.941176470588236,31.016666666666666,20.823529411764707,24.352941176470587,23,7,0
2014-11-23,Browns,Falcons,19.941176470588236,4.705882352941177,13.764705882352942,0.4117647058823529,1.3529411764705883,20.705882352941178,37.529411764705884,256.47058823529414,27.647058823529413,104.70588235294117,361.1764705882353,2.1176470588235294,12.647058823529411,0.6470588235294118,0.9411764705882353,1.588235294117647,6.470588235294118,52.05882352941177,1.588235294117647,2.9411764705882355,0.47058823529411764,12.294117647058824,28.705882352941178,21.294117647058822,5.764705882352941,14.823529411764707,0.4117647058823529,0.8823529411764706,21.470588235294116,36.64705882352941,228.41176470588235,30.764705882352942,136.35294117647058,364.7647058823529,1.7058823529411764,7.470588235294118,0.35294117647058826,1.2941176470588236,1.6470588235294117,5.705882352941177,43.35294117647059,1.6470588235294117,3.235294117647059,0.4117647058823529,13.0,31.294117647058822,21.11764705882353,23.352941176470587,26,24,0
