date,team,opponent,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,team_score,opponent_score,game_result
2006-12-10,Lions,Vikings,17.857142857142858,4.285714285714286,12.071428571428571,0.42857142857142855,1.0714285714285714,21.928571428571427,36.07142857142857,237.64285714285714,20.0,78.42857142857143,316.07142857142856,3.4285714285714284,20.357142857142858,1.0,1.2142857142857142,2.2142857142857144,7.285714285714286,57.642857142857146,1.0,2.857142857142857,0.14285714285714285,11.214285714285714,28.021428571428572,19.785714285714285,5.285714285714286,12.571428571428571,0.21428571428571427,0.21428571428571427,20.285714285714285,30.642857142857142,215.21428571428572,31.0,126.5,341.7142857142857,1.7142857142857142,12.428571428571429,1.0,0.6428571428571429,1.6428571428571428,5.785714285714286,49.214285714285715,1.6428571428571428,3.5,0.5,11.928571428571429,31.97857142857143,18.857142857142858,23.357142857142858,30,20,0
2006-12-17,Lions,Packers,18.285714285714285,4.142857142857143,11.785714285714286,0.42857142857142855,1.1428571428571428,22.714285714285715,36.857142857142854,243.0,19.0,73.14285714285714,316.14285714285717,3.5714285714285716,21.0,1.2142857142857142,1.3571428571428572,2.5714285714285716,6.928571428571429,56.57142857142857,1.0,2.857142857142857,0.14285714285714285,11.214285714285714,27.61666666666667,19.928571428571427,5.357142857142857,12.5,0.2857142857142857,0.2857142857142857,19.785714285714285,29.5,210.21428571428572,32.357142857142854,135.42857142857142,345.64285714285717,1.7142857142857142,12.142857142857142,1.0,0.7142857142857143,1.7142857142857142,6.0,51.57142857142857,1.9285714285714286,3.7142857142857144,0.5,12.142857142857142,32.38333333333333,20.071428571428573,23.928571428571427,9,17,1
2006-12-24,Lions,Bears,17.857142857142858,3.5714285714285716,11.428571428571429,0.42857142857142855,1.2857142857142858,22.642857142857142,36.357142857142854,234.5,18.642857142857142,69.78571428571429,304.2857142857143,3.9285714285714284,24.0,1.1428571428571428,1.5,2.642857142857143,7.0,55.857142857142854,1.0,2.7142857142857144,0.14285714285714285,11.571428571428571,27.541666666666668,19.857142857142858,5.571428571428571,12.857142857142858,0.21428571428571427,0.21428571428571427,20.714285714285715,31.0,212.5,31.5,131.14285714285714,343.64285714285717,1.7142857142857142,12.642857142857142,1.0714285714285714,0.7857142857142857,1.8571428571428572,6.5,55.42857142857143,2.0,3.7857142857142856,0.42857142857142855,12.142857142857142,32.458333333333336,19.214285714285715,22.642857142857142,26,21,0
2006-12-31,Lions,Cowboys,18.071428571428573,3.4285714285714284,11.357142857142858,0.5714285714285714,1.5,23.071428571428573,36.92857142857143,237.85714285714286,18.714285714285715,71.85714285714286,309.7142857142857,3.9285714285714284,24.5,1.1428571428571428,1.5,2.642857142857143,7.285714285714286,58.07142857142857,1.0714285714285714,2.7142857142857144,0.14285714285714285,11.785714285714286,27.37738095238095,20.214285714285715,5.857142857142857,13.285714285714286,0.2857142857142857,0.2857142857142857,20.785714285714285,32.07142857142857,217.14285714285714,31.785714285714285,132.92857142857142,350.07142857142856,1.5,10.714285714285714,1.0,0.7857142857142857,1.7857142857142858,6.428571428571429,54.92857142857143,2.142857142857143,4.0,0.42857142857142855,12.071428571428571,32.62261904761905,20.428571428571427,23.714285714285715,39,31,0
2007-09-09,Lions,Raiders,18.571428571428573,4.0,11.928571428571429,0.5714285714285714,1.5,23.428571428571427,37.785714285714285,243.42857142857142,19.5,74.64285714285714,318.07142857142856,3.857142857142857,24.357142857142858,0.9285714285714286,1.5714285714285714,2.5,6.785714285714286,55.285714285714285,1.2142857142857142,3.0714285714285716,0.14285714285714285,12.0,27.74285714285714,20.0,5.857142857142857,13.142857142857142,0.2857142857142857,0.35714285714285715,20.928571428571427,32.357142857142854,218.07142857142858,30.857142857142858,130.71428571428572,348.7857142857143,1.7857142857142858,11.714285714285714,1.1428571428571428,0.8571428571428571,2.0,6.285714285714286,51.5,2.142857142857143,4.142857142857143,0.5,11.928571428571429,32.25714285714286,22.714285714285715,23.5,36,21,0
2007-09-16,Lions,Vikings,18.428571428571427,4.214285714285714,12.0,0.5,1.2857142857142858,23.571428571428573,37.5,240.92857142857142,19.357142857142858,74.85714285714286,315.7857142857143,3.7857142857142856,23.071428571428573,0.9285714285714286,1.6428571428571428,2.5714285714285716,6.785714285714286,54.5,1.4285714285714286,3.4285714285714284,0.14285714285714285,12.0,27.56904761904762,20.428571428571427,5.857142857142857,13.0,0.2857142857142857,0.35714285714285715,21.285714285714285,32.642857142857146,214.0,30.571428571428573,133.0,347.0,2.0,13.857142857142858,1.0714285714285714,1.0,2.0714285714285716,6.5,52.92857142857143,2.2142857142857144,4.142857142857143,0.35714285714285715,12.0,32.43095238095238,23.071428571428573,23.285714285714285,17,20,1
2007-09-23,Lions,Eagles,19.0,4.142857142857143,12.071428571428571,0.5,1.2142857142857142,24.0,38.42857142857143,246.78571428571428,19.357142857142858,72.21428571428571,319.0,3.9285714285714284,25.285714285714285,1.0,1.7142857142857142,2.7142857142857144,7.0,52.714285714285715,1.3571428571428572,3.4285714285714284,0.14285714285714285,12.142857142857142,27.82619047619048,20.0,6.142857142857143,13.357142857142858,0.2857142857142857,0.35714285714285715,20.857142857142858,32.285714285714285,204.64285714285714,31.0,134.21428571428572,338.85714285714283,2.0714285714285716,13.5,1.1428571428571428,1.2857142857142858,2.4285714285714284,6.785714285714286,55.07142857142857,2.0,3.9285714285714284,0.5,12.0,32.608333333333334,21.857142857142858,21.785714285714285,21,56,1
2007-09-30,Lions,Bears,19.5,4.214285714285714,12.214285714285714,0.42857142857142855,1.2142857142857142,24.428571428571427,38.714285714285715,260.5,19.357142857142858,73.85714285714286,334.35714285714283,4.285714285714286,27.357142857142858,1.0714285714285714,1.5714285714285714,2.642857142857143,7.142857142857143,53.785714285714285,1.3571428571428572,3.5714285714285716,0.14285714285714285,12.214285714285714,28.12261904761905,20.785714285714285,6.0,13.0,0.2857142857142857,0.35714285714285715,20.5,31.714285714285715,216.21428571428572,31.285714285714285,136.92857142857142,353.14285714285717,2.2857142857142856,14.785714285714286,1.1428571428571428,1.2142857142857142,2.357142857142857,6.785714285714286,54.714285714285715,2.2142857142857144,4.142857142857143,0.21428571428571427,12.214285714285714,32.31190476190476,22.142857142857142,23.928571428571427,27,37,1
2007-10-07,Lions,Commanders,19.357142857142858,4.142857142857143,12.071428571428571,0.42857142857142855,1.1428571428571428,24.142857142857142,37.857142857142854,257.14285714285717,19.214285714285715,71.0,328.14285714285717,4.5,28.5,1.2142857142857142,1.5,2.7142857142857144,7.357142857142857,55.142857142857146,1.5,3.7142857142857144,0.35714285714285715,12.428571428571429,27.974999999999998,21.214285714285715,6.285714285714286,13.5,0.35714285714285715,0.42857142857142855,21.428571428571427,33.0,221.71428571428572,31.357142857142858,135.78571428571428,357.5,2.357142857142857,14.928571428571429,1.0,1.3571428571428572,2.357142857142857,7.642857142857143,60.57142857142857,2.2857142857142856,4.357142857142857,0.2857142857142857,12.285714285714286,32.45952380952381,22.857142857142858,25.142857142857142,3,34,1
2007-10-21,Lions,Buccaneers,18.571428571428573,3.9285714285714284,12.071428571428571,0.35714285714285715,1.0714285714285714,23.714285714285715,37.357142857142854,243.92857142857142,19.0,66.92857142857143,310.85714285714283,4.857142857142857,30.071428571428573,1.2142857142857142,1.5,2.7142857142857144,7.0,52.285714285714285,1.4285714285714286,3.5714285714285716,0.35714285714285715,12.642857142857142,27.95,20.928571428571427,6.071428571428571,13.5,0.42857142857142855,0.5,21.928571428571427,33.5,226.78571428571428,30.857142857142858,128.42857142857142,355.2142857142857,2.2142857142857144,14.071428571428571,1.0714285714285714,1.2857142857142858,2.357142857142857,7.785714285714286,62.714285714285715,2.2857142857142856,4.357142857142857,0.42857142857142855,12.5,32.484523809523814,21.357142857142858,25.357142857142858,16,23,1
